Speed,Steering,HR,Hour,Minute,Second,Millisecond,Flag
52,0,90,0,4,39,100,
52,0,90,0,4,39,200,
52,0,90,0,4,39,300,
52,0,90,0,4,39,400,
52,0,90,0,4,39,500,
52,0,90,0,4,39,600,
52,0,90,0,4,39,700,
52,0,90,0,4,39,800,
52,0,90,0,4,39,900,
52,0,90,0,4,40,0,
52,0,90,0,4,40,100,
52,0,90,0,4,40,200,
52,0,90,0,4,40,300,
52,0,90,0,4,40,400,
52,0,90,0,4,40,500,
52,0,90,0,4,40,600,
52,0,90,0,4,40,700,
52,0,90,0,4,40,800,
52,0,90,0,4,40,900,
52,0,90,0,4,41,0,
52,0,90,0,4,41,100,
52,0,90,0,4,41,200,
52,0,90,0,4,41,300,
52,0,90,0,4,41,400,
52,0,90,0,4,41,500,
52,0,90,0,4,41,600,
52,0,90,0,4,41,700,
52,0,90,0,4,41,800,
52,0,90,0,4,41,900,
52,0,90,0,4,42,0,
52,0,90,0,4,42,100,
52,0,90,0,4,42,200,
52,0,90,0,4,42,300,
52,0,90,0,4,42,400,
52,0,90,0,4,42,500,
52,0,90,0,4,42,600,
52,0,90,0,4,42,700,
52,0,90,0,4,42,800,
52,0,90,0,4,42,900,
52,0,90,0,4,43,0,
52,0,90,0,4,43,100,
52,0,90,0,4,43,200,
52,0,90,0,4,43,300,
52,0,90,0,4,43,400,
52,0,90,0,4,43,500,
52,0,90,0,4,43,600,
52,0,90,0,4,43,700,
52,0,90,0,4,43,800,
52,0,90,0,4,43,900,
52,0,90,0,4,44,0,
52,0,90,0,4,44,100,
52,0,90,0,4,44,200,
52,0,90,0,4,44,300,
52,0,90,0,4,44,400,
52,0,90,0,4,44,500,
52,0,90,0,4,44,600,
52,0,90,0,4,44,700,
52,0,90,0,4,44,800,
52,0,90,0,4,44,900,
52,0,90,0,4,45,0,
52,0,90,0,4,45,100,
52,0,90,0,4,45,200,
52,0,90,0,4,45,300,
52,0,90,0,4,45,400,
52,0,90,0,4,45,500,
52,0,90,0,4,45,600,
52,0,90,0,4,45,700,
52,0,90,0,4,45,800,
52,0,90,0,4,45,900,
52,0,90,0,4,46,0,
52,0,90,0,4,46,100,
52,0,90,0,4,46,200,
52,0,90,0,4,46,300,
52,0,90,0,4,46,400,
52,0,90,0,4,46,500,
52,0,90,0,4,46,600,
52,0,90,0,4,46,700,
52,0,90,0,4,46,800,
52,0,90,0,4,46,900,
52,0,90,0,4,47,0,
52,0,90,0,4,47,100,
52,0,90,0,4,47,200,
52,0,90,0,4,47,300,
52,0,90,0,4,47,400,
52,0,90,0,4,47,500,
52,0,90,0,4,47,600,
52,0,90,0,4,47,700,
52,0,90,0,4,47,800,
52,0,90,0,4,47,900,
52,0,90,0,4,48,0,
52,0,90,0,4,48,100,
52,0,90,0,4,48,200,
52,0,90,0,4,48,300,
52,0,90,0,4,48,400,
52,0,90,0,4,48,500,
52,0,90,0,4,48,600,
52,0,90,0,4,48,700,
52,0,90,0,4,48,800,
52,0,90,0,4,48,900,
52,0,90,0,4,49,0,
52,0,90,0,4,49,100,
52,0,90,0,4,49,200,
52,0,90,0,4,49,300,
52,0,90,0,4,49,400,
52,0,90,0,4,49,500,
52,0,90,0,4,49,600,
52,0,90,0,4,49,700,
52,0,90,0,4,49,800,
52,0,90,0,4,49,900,
52,0,90,0,4,50,0,
52,0,90,0,4,50,100,
52,0,90,0,4,50,200,
52,0,90,0,4,50,300,
52,0,90,0,4,50,400,
52,0,90,0,4,50,500,
52,0,90,0,4,50,600,
52,0,90,0,4,50,700,
52,0,90,0,4,50,800,
52,0,90,0,4,50,900,
52,0,90,0,4,51,0,
52,0,90,0,4,51,100,
52,0,90,0,4,51,200,
52,0,90,0,4,51,300,
52,0,90,0,4,51,400,
52,0,90,0,4,51,500,
52,0,90,0,4,51,600,
52,0,90,0,4,51,700,
52,0,90,0,4,51,800,
52,0,90,0,4,51,900,
52,0,90,0,4,52,0,
52,0,90,0,4,52,100,
52,0,90,0,4,52,200,
52,0,90,0,4,52,300,
52,0,90,0,4,52,400,
52,0,90,0,4,52,500,
52,0,90,0,4,52,600,
52,0,90,0,4,52,700,
52,0,90,0,4,52,800,
52,0,90,0,4,52,900,
52,0,90,0,4,53,0,
52,0,90,0,4,53,100,
52,0,90,0,4,53,200,
52,0,90,0,4,53,300,
52,0,90,0,4,53,400,
52,0,90,0,4,53,500,
52,0,90,0,4,53,600,
52,0,90,0,4,53,700,
52,0,90,0,4,53,800,
52,0,90,0,4,53,900,
52,0,90,0,4,54,0,
52,0,90,0,4,54,100,
52,0,90,0,4,54,200,
52,0,90,0,4,54,300,
52,0,90,0,4,54,400,
52,0,90,0,4,54,500,
52,0,90,0,4,54,600,
52,0,90,0,4,54,700,
52,0,90,0,4,54,800,
52,0,90,0,4,54,900,
52,0,90,0,4,55,0,
52,0,90,0,4,55,100,
52,0,90,0,4,55,200,
52,0,90,0,4,55,300,
52,0,90,0,4,55,400,
52,0,90,0,4,55,500,
52,0,90,0,4,55,600,
52,0,90,0,4,55,700,
52,0,90,0,4,55,800,
52,0,90,0,4,55,900,
52,0,90,0,4,56,0,
52,0,90,0,4,56,100,
52,0,90,0,4,56,200,
52,0,90,0,4,56,300,
52,0,90,0,4,56,400,
52,0,90,0,4,56,500,
52,0,90,0,4,56,600,
52,0,90,0,4,56,700,
52,0,90,0,4,56,800,
52,0,90,0,4,56,900,
52,0,90,0,4,57,0,
52,0,90,0,4,57,100,
52,0,90,0,4,57,200,
52,0,90,0,4,57,300,
52,0,90,0,4,57,400,
52,0,90,0,4,57,500,
52,0,90,0,4,57,600,
52,0,90,0,4,57,700,
52,0,90,0,4,57,800,
52,0,90,0,4,57,900,
52,0,90,0,4,58,0,
52,0,90,0,4,58,100,
52,0,90,0,4,58,200,
52,0,90,0,4,58,300,
52,0,90,0,4,58,400,
52,0,90,0,4,58,500,
52,0,90,0,4,58,600,
52,0,90,0,4,58,700,
52,0,90,0,4,58,800,
52,0,90,0,4,58,900,
52,0,90,0,4,59,0,
52,0,90,0,4,59,100,
52,0,90,0,4,59,200,
52,0,90,0,4,59,300,
52,0,90,0,4,59,400,
52,0,90,0,4,59,500,
52,0,90,0,4,59,600,
52,0,90,0,4,59,700,
52,0,90,0,4,59,800,
52,0,90,0,4,59,900,
51,0,90,0,5,0,0,
50,0,90,0,5,0,100,
49,0,90,0,5,0,200,
48,0,90,0,5,0,300,
47,0,90,0,5,0,400,
46,0,90,0,5,0,500,
45,0,90,0,5,0,600,
44,0,90,0,5,0,700,
43,0,90,0,5,0,800,
42,0,90,0,5,0,900,
41,0,90,0,5,1,0,
40,0,90,0,5,1,100,
39,0,90,0,5,1,200,
38,0,90,0,5,1,300,
37,0,90,0,5,1,400,
36,0,90,0,5,1,500,
35,0,90,0,5,1,600,
34,0,90,0,5,1,700,
33,0,90,0,5,1,800,
32,0,90,0,5,1,900,
31,0,90,0,5,2,0,
30,0,90,0,5,2,100,
29,0,90,0,5,2,200,
28,0,90,0,5,2,300,
27,0,90,0,5,2,400,
26,0,90,0,5,2,500,
25,0,90,0,5,2,600,
24,0,90,0,5,2,700,
23,0,90,0,5,2,800,
22,0,90,0,5,2,900,
21,0,90,0,5,3,0,
20,0,90,0,5,3,100,
19,0,90,0,5,3,200,
18,0,90,0,5,3,300,
17,0,90,0,5,3,400,
16,0,90,0,5,3,500,
15,0,90,0,5,3,600,
14,0,90,0,5,3,700,
13,0,90,0,5,3,800,
12,0,90,0,5,3,900,
11,0,90,0,5,4,0,
10,0,90,0,5,4,100,
9,0,90,0,5,4,200,
8,0,90,0,5,4,300,
7,0,90,0,5,4,400,
6,0,90,0,5,4,500,
5,0,90,0,5,4,600,
4,0,90,0,5,4,700,
3,0,90,0,5,4,800,
2,0,90,0,5,4,900,
1,0,90,0,5,5,0,
0,0,90,0,5,5,100,
0,0,90,0,5,5,200,
0,0,90,0,5,5,300,
0,0,90,0,5,5,400,
0,0,90,0,5,5,500,
0,0,90,0,5,5,600,
0,0,90,0,5,5,700,
0,0,90,0,5,5,800,
0,0,90,0,5,5,900,
0,0,90,0,5,6,0,
0,0,90,0,5,6,100,
0,0,90,0,5,6,200,
0,0,90,0,5,6,300,
0,0,90,0,5,6,400,
0,0,90,0,5,6,500,
0,0,90,0,5,6,600,
0,0,90,0,5,6,700,
0,0,90,0,5,6,800,
0,0,90,0,5,6,900,
0,0,90,0,5,7,0,
0,0,90,0,5,7,100,
0,0,90,0,5,7,200,
0,0,90,0,5,7,300,
0,0,90,0,5,7,400,
0,0,90,0,5,7,500,
0,0,90,0,5,7,600,
0,0,90,0,5,7,700,
0,0,90,0,5,7,800,
0,0,90,0,5,7,900,
0,0,90,0,5,8,0,
0,0,90,0,5,8,100,
0,0,90,0,5,8,200,
0,0,90,0,5,8,300,
0,0,90,0,5,8,400,
0,0,90,0,5,8,500,
0,0,90,0,5,8,600,
0,0,90,0,5,8,700,
0,0,90,0,5,8,800,
0,0,90,0,5,8,900,
0,0,90,0,5,9,0,
0,0,90,0,5,9,100,
0,0,90,0,5,9,200,
0,0,90,0,5,9,300,
0,0,90,0,5,9,400,
0,0,90,0,5,9,500,
0,0,90,0,5,9,600,
0,0,90,0,5,9,700,
0,0,90,0,5,9,800,
0,0,90,0,5,9,900,
0,0,90,0,5,10,0,
0,0,90,0,5,10,100,
0,0,90,0,5,10,200,
0,0,90,0,5,10,300,
0,0,90,0,5,10,400,
0,0,90,0,5,10,500,
0,0,90,0,5,10,600,
0,0,90,0,5,10,700,
0,0,90,0,5,10,800,
0,0,90,0,5,10,900,
0,0,90,0,5,11,0,
0,0,90,0,5,11,100,
0,0,90,0,5,11,200,
0,0,90,0,5,11,300,
0,0,90,0,5,11,400,
0,0,90,0,5,11,500,
0,0,90,0,5,11,600,
0,0,90,0,5,11,700,
0,0,90,0,5,11,800,
0,0,90,0,5,11,900,
0,0,90,0,5,12,0,
0,0,90,0,5,12,100,
0,0,90,0,5,12,200,
0,0,90,0,5,12,300,
0,0,90,0,5,12,400,
0,0,90,0,5,12,500,
0,0,90,0,5,12,600,
0,0,90,0,5,12,700,
0,0,90,0,5,12,800,
0,0,90,0,5,12,900,
0,0,90,0,5,13,0,
0,0,90,0,5,13,100,
0,0,90,0,5,13,200,
0,0,90,0,5,13,300,
0,0,90,0,5,13,400,
0,0,90,0,5,13,500,
0,0,90,0,5,13,600,
0,0,90,0,5,13,700,
0,0,90,0,5,13,800,
0,0,90,0,5,13,900,
0,0,90,0,5,14,0,
0,0,90,0,5,14,100,
0,0,90,0,5,14,200,
0,0,90,0,5,14,300,
0,0,90,0,5,14,400,
0,0,90,0,5,14,500,
0,0,90,0,5,14,600,
0,0,90,0,5,14,700,
0,0,90,0,5,14,800,
0,0,90,0,5,14,900,
0,0,90,0,5,15,0,
0,0,90,0,5,15,100,
0,0,90,0,5,15,200,
0,0,90,0,5,15,300,
0,0,90,0,5,15,400,
0,0,90,0,5,15,500,
0,0,90,0,5,15,600,
0,0,90,0,5,15,700,
0,0,90,0,5,15,800,
0,0,90,0,5,15,900,
0,0,90,0,5,16,0,
0,0,90,0,5,16,100,
0,0,90,0,5,16,200,
0,0,90,0,5,16,300,
0,0,90,0,5,16,400,
0,0,90,0,5,16,500,
0,0,90,0,5,16,600,
0,0,90,0,5,16,700,
0,0,90,0,5,16,800,
0,0,90,0,5,16,900,
0,0,90,0,5,17,0,
0,0,90,0,5,17,100,
0,0,90,0,5,17,200,
0,0,90,0,5,17,300,
0,0,90,0,5,17,400,
0,0,90,0,5,17,500,
0,0,90,0,5,17,600,
0,0,90,0,5,17,700,
0,0,90,0,5,17,800,
0,0,90,0,5,17,900,
0,0,90,0,5,18,0,
0,0,90,0,5,18,100,
0,0,90,0,5,18,200,
0,0,90,0,5,18,300,
0,0,90,0,5,18,400,
0,0,90,0,5,18,500,
0,0,90,0,5,18,600,
0,0,90,0,5,18,700,
0,0,90,0,5,18,800,
0,0,90,0,5,18,900,
0,0,90,0,5,19,0,
0,0,90,0,5,19,100,
0,0,90,0,5,19,200,
0,0,90,0,5,19,300,
0,0,90,0,5,19,400,
0,0,90,0,5,19,500,
0,0,90,0,5,19,600,
0,0,90,0,5,19,700,
0,0,90,0,5,19,800,
0,0,90,0,5,19,900,
0,0,90,0,5,20,0,
0,0,90,0,5,20,100,
0,0,90,0,5,20,200,
0,0,90,0,5,20,300,
0,0,90,0,5,20,400,
0,0,90,0,5,20,500,
0,0,90,0,5,20,600,
0,0,90,0,5,20,700,
0,0,90,0,5,20,800,
0,0,90,0,5,20,900,
0,0,90,0,5,21,0,
0,0,90,0,5,21,100,
0,0,90,0,5,21,200,
0,0,90,0,5,21,300,
0,0,90,0,5,21,400,
0,0,90,0,5,21,500,
0,0,90,0,5,21,600,
0,0,90,0,5,21,700,
0,0,90,0,5,21,800,
0,0,90,0,5,21,900,
0,0,90,0,5,22,0,
0,0,90,0,5,22,100,
0,0,90,0,5,22,200,
0,0,90,0,5,22,300,
0,0,90,0,5,22,400,
0,0,90,0,5,22,500,
0,0,90,0,5,22,600,
0,0,90,0,5,22,700,
0,0,90,0,5,22,800,
0,0,90,0,5,22,900,
0,0,90,0,5,23,0,
0,0,90,0,5,23,100,
0,0,90,0,5,23,200,
0,0,90,0,5,23,300,
0,0,90,0,5,23,400,
0,0,90,0,5,23,500,
0,0,90,0,5,23,600,
0,0,90,0,5,23,700,
0,0,90,0,5,23,800,
0,0,90,0,5,23,900,
0,0,90,0,5,24,0,
0,0,90,0,5,24,100,
0,0,90,0,5,24,200,
0,0,90,0,5,24,300,
0,0,90,0,5,24,400,
0,0,90,0,5,24,500,
0,0,90,0,5,24,600,
0,0,90,0,5,24,700,
0,0,90,0,5,24,800,
0,0,90,0,5,24,900,
0,0,90,0,5,25,0,
0,0,90,0,5,25,100,
0,0,90,0,5,25,200,
0,0,90,0,5,25,300,
0,0,90,0,5,25,400,
0,0,90,0,5,25,500,
0,0,90,0,5,25,600,
0,0,90,0,5,25,700,
0,0,90,0,5,25,800,
0,0,90,0,5,25,900,
0,0,90,0,5,26,0,
0,0,90,0,5,26,100,
0,0,90,0,5,26,200,
0,0,90,0,5,26,300,
0,0,127,0,5,26,400,
0,0,127,0,5,26,500,
0,0,127,0,5,26,600,
0,0,127,0,5,26,700,
0,0,127,0,5,26,800,
0,0,127,0,5,26,900,
0,0,127,0,5,27,0,
0,0,127,0,5,27,100,
0,0,127,0,5,27,200,
0,0,127,0,5,27,300,
0,0,127,0,5,27,400,
0,0,127,0,5,27,500,
0,0,127,0,5,27,600,
0,0,127,0,5,27,700,
0,0,127,0,5,27,800,
0,0,127,0,5,27,900,
0,0,127,0,5,28,0,
0,0,127,0,5,28,100,
0,0,127,0,5,28,200,
0,0,127,0,5,28,300,
0,0,127,0,5,28,400,
0,0,127,0,5,28,500,
0,0,127,0,5,28,600,
0,0,126,0,5,28,700,
0,0,126,0,5,28,800,
0,0,126,0,5,28,900,
0,0,126,0,5,29,0,
0,0,126,0,5,29,100,
0,0,126,0,5,29,200,
0,0,126,0,5,29,300,
0,0,126,0,5,29,400,
0,0,126,0,5,29,500,
0,0,126,0,5,29,600,
0,0,126,0,5,29,700,
0,0,126,0,5,29,800,
0,0,126,0,5,29,900,
0,0,126,0,5,30,0,
0,0,126,0,5,30,100,
0,0,126,0,5,30,200,
0,0,126,0,5,30,300,
0,0,126,0,5,30,400,
0,0,126,0,5,30,500,
0,0,126,0,5,30,600,
0,0,126,0,5,30,700,
0,0,126,0,5,30,800,
0,0,126,0,5,30,900,
0,0,126,0,5,31,0,
0,0,126,0,5,31,100,
0,0,126,0,5,31,200,
0,0,126,0,5,31,300,
0,0,126,0,5,31,400,
0,0,126,0,5,31,500,
0,0,126,0,5,31,600,
0,0,126,0,5,31,700,
0,0,126,0,5,31,800,
0,0,126,0,5,31,900,
0,0,126,0,5,32,0,
0,0,126,0,5,32,100,
0,0,126,0,5,32,200,
0,0,126,0,5,32,300,
0,0,126,0,5,32,400,
0,0,126,0,5,32,500,
0,0,126,0,5,32,600,
0,0,126,0,5,32,700,
0,0,126,0,5,32,800,
0,0,126,0,5,32,900,
0,0,126,0,5,33,0,
0,0,126,0,5,33,100,
0,0,126,0,5,33,200,
0,0,126,0,5,33,300,
0,0,126,0,5,33,400,
0,0,126,0,5,33,500,
0,0,126,0,5,33,600,
0,0,126,0,5,33,700,
0,0,126,0,5,33,800,
0,0,126,0,5,33,900,
0,0,126,0,5,34,0,
0,0,126,0,5,34,100,
0,0,126,0,5,34,200,
0,0,126,0,5,34,300,
0,0,126,0,5,34,400,
0,0,126,0,5,34,500,
0,0,126,0,5,34,600,
0,0,126,0,5,34,700,
0,0,126,0,5,34,800,
0,0,126,0,5,34,900,
0,0,126,0,5,35,0,
0,0,126,0,5,35,100,
0,0,126,0,5,35,200,
0,0,126,0,5,35,300,
0,0,126,0,5,35,400,
0,0,126,0,5,35,500,
0,0,126,0,5,35,600,
0,0,126,0,5,35,700,
0,0,126,0,5,35,800,
0,0,126,0,5,35,900,
0,0,126,0,5,36,0,
0,0,126,0,5,36,100,
0,0,126,0,5,36,200,
0,0,126,0,5,36,300,
0,0,126,0,5,36,400,
0,0,126,0,5,36,500,
0,0,126,0,5,36,600,
0,0,126,0,5,36,700,
0,0,126,0,5,36,800,
0,0,126,0,5,36,900,
0,0,126,0,5,37,0,
0,0,126,0,5,37,100,
0,0,126,0,5,37,200,
0,0,126,0,5,37,300,
0,0,126,0,5,37,400,
0,0,126,0,5,37,500,
0,0,126,0,5,37,600,
0,0,126,0,5,37,700,
0,0,126,0,5,37,800,
0,0,126,0,5,37,900,
0,0,126,0,5,38,0,
0,0,126,0,5,38,100,
0,0,126,0,5,38,200,
0,0,126,0,5,38,300,
0,0,126,0,5,38,400,
0,0,126,0,5,38,500,
0,0,126,0,5,38,600,
0,0,126,0,5,38,700,
0,0,126,0,5,38,800,
0,0,126,0,5,38,900,
0,0,126,0,5,39,0,
0,0,126,0,5,39,100,
0,0,126,0,5,39,200,
0,0,126,0,5,39,300,
0,0,126,0,5,39,400,
0,0,126,0,5,39,500,
0,0,126,0,5,39,600,
0,0,126,0,5,39,700,
0,0,126,0,5,39,800,
0,0,126,0,5,39,900,
0,0,126,0,5,40,0,
0,0,126,0,5,40,100,
0,0,126,0,5,40,200,
0,0,126,0,5,40,300,
0,0,126,0,5,40,400,
0,0,126,0,5,40,500,
0,0,126,0,5,40,600,
0,0,126,0,5,40,700,
0,0,126,0,5,40,800,
0,0,126,0,5,40,900,
0,0,126,0,5,41,0,
0,0,126,0,5,41,100,
0,0,126,0,5,41,200,
0,0,126,0,5,41,300,
0,0,126,0,5,41,400,
0,0,126,0,5,41,500,
0,0,126,0,5,41,600,
0,0,126,0,5,41,700,
0,0,126,0,5,41,800,
0,0,126,0,5,41,900,
0,0,126,0,5,42,0,
0,0,126,0,5,42,100,
0,0,126,0,5,42,200,
0,0,126,0,5,42,300,
0,0,126,0,5,42,400,
0,0,126,0,5,42,500,
0,0,126,0,5,42,600,
0,0,126,0,5,42,700,
0,0,126,0,5,42,800,
0,0,126,0,5,42,900,
0,0,126,0,5,43,0,
0,0,126,0,5,43,100,
0,0,126,0,5,43,200,
0,0,126,0,5,43,300,
0,0,126,0,5,43,400,
0,0,126,0,5,43,500,
0,0,126,0,5,43,600,
0,0,126,0,5,43,700,
0,0,126,0,5,43,800,
0,0,126,0,5,43,900,
0,0,126,0,5,44,0,
0,0,126,0,5,44,100,
0,0,126,0,5,44,200,
0,0,126,0,5,44,300,
0,0,126,0,5,44,400,
0,0,126,0,5,44,500,
0,0,126,0,5,44,600,
0,0,126,0,5,44,700,
0,0,126,0,5,44,800,
0,0,126,0,5,44,900,
0,0,126,0,5,45,0,
0,0,126,0,5,45,100,
0,0,126,0,5,45,200,
0,0,126,0,5,45,300,
0,0,126,0,5,45,400,
0,0,126,0,5,45,500,
0,0,126,0,5,45,600,
0,0,126,0,5,45,700,
0,0,126,0,5,45,800,
0,0,126,0,5,45,900,
0,0,126,0,5,46,0,
0,0,126,0,5,46,100,
0,0,126,0,5,46,200,
0,0,126,0,5,46,300,
0,0,126,0,5,46,400,
0,0,126,0,5,46,500,
0,0,126,0,5,46,600,
0,0,126,0,5,46,700,
0,0,126,0,5,46,800,
0,0,126,0,5,46,900,
0,0,126,0,5,47,0,
0,0,126,0,5,47,100,
0,0,126,0,5,47,200,
0,0,126,0,5,47,300,
0,0,126,0,5,47,400,
0,0,126,0,5,47,500,
0,0,126,0,5,47,600,
0,0,126,0,5,47,700,
0,0,126,0,5,47,800,
0,0,126,0,5,47,900,
0,0,126,0,5,48,0,
0,0,126,0,5,48,100,
0,0,126,0,5,48,200,
0,0,126,0,5,48,300,
0,0,126,0,5,48,400,
0,0,126,0,5,48,500,
0,0,126,0,5,48,600,
0,0,126,0,5,48,700,
0,0,126,0,5,48,800,
0,0,126,0,5,48,900,
0,0,126,0,5,49,0,
0,0,126,0,5,49,100,
0,0,126,0,5,49,200,
0,0,126,0,5,49,300,
0,0,126,0,5,49,400,
0,0,126,0,5,49,500,
0,0,126,0,5,49,600,
0,0,126,0,5,49,700,
0,0,126,0,5,49,800,
0,0,126,0,5,49,900,
0,0,126,0,5,50,0,
0,0,126,0,5,50,100,
0,0,126,0,5,50,200,
0,0,126,0,5,50,300,
0,0,126,0,5,50,400,
0,0,126,0,5,50,500,
0,0,126,0,5,50,600,
0,0,126,0,5,50,700,
0,0,126,0,5,50,800,
0,0,126,0,5,50,900,
0,0,126,0,5,51,0,
0,0,126,0,5,51,100,
0,0,126,0,5,51,200,
0,0,126,0,5,51,300,
0,0,126,0,5,51,400,
0,0,126,0,5,51,500,
0,0,126,0,5,51,600,
0,0,126,0,5,51,700,
0,0,126,0,5,51,800,
0,0,126,0,5,51,900,
0,0,126,0,5,52,0,
0,0,126,0,5,52,100,
0,0,126,0,5,52,200,
0,0,126,0,5,52,300,
0,0,126,0,5,52,400,
0,0,126,0,5,52,500,
0,0,126,0,5,52,600,
0,0,126,0,5,52,700,
0,0,126,0,5,52,800,
0,0,126,0,5,52,900,
0,0,126,0,5,53,0,
0,0,126,0,5,53,100,
0,0,126,0,5,53,200,
0,0,126,0,5,53,300,
0,0,126,0,5,53,400,
0,0,126,0,5,53,500,
0,0,126,0,5,53,600,
0,0,126,0,5,53,700,
0,0,126,0,5,53,800,
0,0,126,0,5,53,900,
0,0,85,0,5,54,0,
0,0,85,0,5,54,100,
0,0,85,0,5,54,200,
0,0,85,0,5,54,300,
0,0,85,0,5,54,400,
0,0,85,0,5,54,500,
0,0,85,0,5,54,600,
0,0,85,0,5,54,700,
0,0,85,0,5,54,800,
0,0,85,0,5,54,900,
0,0,85,0,5,55,0,
0,0,85,0,5,55,100,
0,0,85,0,5,55,200,
0,0,85,0,5,55,300,
0,0,85,0,5,55,400,
0,0,85,0,5,55,500,
0,0,85,0,5,55,600,
0,0,85,0,5,55,700,
0,0,85,0,5,55,800,
0,0,85,0,5,55,900,
0,0,85,0,5,56,0,
0,0,85,0,5,56,100,
0,0,85,0,5,56,200,
0,0,85,0,5,56,300,
0,0,85,0,5,56,400,
0,0,85,0,5,56,500,
0,0,85,0,5,56,600,
0,0,85,0,5,56,700,
0,0,85,0,5,56,800,
0,0,85,0,5,56,900,
0,0,85,0,5,57,0,
0,0,85,0,5,57,100,
0,0,85,0,5,57,200,
0,0,85,0,5,57,300,
0,0,85,0,5,57,400,
0,0,85,0,5,57,500,
0,0,85,0,5,57,600,
0,0,85,0,5,57,700,
0,0,85,0,5,57,800,
0,0,85,0,5,57,900,
0,0,85,0,5,58,0,
0,0,85,0,5,58,100,
0,0,85,0,5,58,200,
0,0,85,0,5,58,300,
0,0,85,0,5,58,400,
0,0,85,0,5,58,500,
0,0,85,0,5,58,600,
0,0,85,0,5,58,700,
0,0,85,0,5,58,800,
0,0,85,0,5,58,900,
0,0,85,0,5,59,0,
0,0,85,0,5,59,100,
0,0,85,0,5,59,200,
0,0,85,0,5,59,300,
0,0,85,0,5,59,400,
0,0,85,0,5,59,500,
0,0,85,0,5,59,600,
0,0,85,0,5,59,700,
0,0,85,0,5,59,800,
0,0,85,0,5,59,900,
0,0,83,0,6,0,0,
0,0,83,0,6,0,100,
0,0,83,0,6,0,200,
0,0,83,0,6,0,300,
0,0,83,0,6,0,400,
0,0,83,0,6,0,500,
0,0,83,0,6,0,600,
0,0,83,0,6,0,700,
0,0,83,0,6,0,800,
0,0,83,0,6,0,900,
0,0,83,0,6,1,0,
0,0,83,0,6,1,100,
0,0,83,0,6,1,200,
0,0,83,0,6,1,300,
0,0,83,0,6,1,400,
0,0,83,0,6,1,500,
0,0,83,0,6,1,600,
0,0,83,0,6,1,700,
0,0,83,0,6,1,800,
0,0,83,0,6,1,900,
0,0,83,0,6,2,0,
0,0,83,0,6,2,100,
0,0,83,0,6,2,200,
0,0,83,0,6,2,300,
0,0,83,0,6,2,400,
0,0,83,0,6,2,500,
0,0,83,0,6,2,600,
0,0,83,0,6,2,700,
0,0,83,0,6,2,800,
0,0,83,0,6,2,900,
1,-1,83,0,6,3,0,
2,-4,83,0,6,3,100,
3,-7,83,0,6,3,200,
4,-10,83,0,6,3,300,
5,-13,83,0,6,3,400,
6,-16,83,0,6,3,500,
7,-19,83,0,6,3,600,
8,-22,83,0,6,3,700,
9,-25,83,0,6,3,800,
10,-28,83,0,6,3,900,
11,-31,83,0,6,4,0,
12,-34,83,0,6,4,100,
13,-37,83,0,6,4,200,
14,-40,83,0,6,4,300,
15,-43,83,0,6,4,400,
16,-46,83,0,6,4,500,
17,-49,83,0,6,4,600,
18,-52,83,0,6,4,700,
19,-55,83,0,6,4,800,
20,-58,83,0,6,4,900,
21,-61,83,0,6,5,0,
22,-64,83,0,6,5,100,
23,-67,83,0,6,5,200,
24,-70,83,0,6,5,300,
25,-73,83,0,6,5,400,
25,-76,83,0,6,5,500,
25,-79,83,0,6,5,600,
25,-82,83,0,6,5,700,
25,-85,83,0,6,5,800,
25,-88,83,0,6,5,900,
25,-91,83,0,6,6,0,
25,-94,83,0,6,6,100,
25,-97,83,0,6,6,200,
25,-100,83,0,6,6,300,
25,-103,83,0,6,6,400,
25,-106,83,0,6,6,500,
25,-109,83,0,6,6,600,
25,-112,83,0,6,6,700,
25,-115,83,0,6,6,800,
25,-112,83,0,6,6,900,
25,-109,83,0,6,7,0,
25,-106,83,0,6,7,100,
25,-103,83,0,6,7,200,
25,-100,83,0,6,7,300,
25,-97,83,0,6,7,400,
25,-94,83,0,6,7,500,
27,-91,83,0,6,7,600,
29,-88,83,0,6,7,700,
31,-85,83,0,6,7,800,
33,-82,83,0,6,7,900,
35,-79,83,0,6,8,0,
37,-76,83,0,6,8,100,
39,-73,83,0,6,8,200,
41,-70,83,0,6,8,300,
43,-67,83,0,6,8,400,
45,-64,83,0,6,8,500,
47,-61,83,0,6,8,600,
49,-58,83,0,6,8,700,
51,-55,83,0,6,8,800,
53,-52,83,0,6,8,900,
55,-49,83,0,6,9,0,
57,-46,83,0,6,9,100,
59,-43,83,0,6,9,200,
61,-40,83,0,6,9,300,
63,-37,83,0,6,9,400,
65,-34,83,0,6,9,500,
67,-31,83,0,6,9,600,
69,-28,83,0,6,9,700,
69,-25,83,0,6,9,800,
69,-22,83,0,6,9,900,
69,-19,83,0,6,10,0,
69,-16,83,0,6,10,100,
69,-13,83,0,6,10,200,
69,-10,83,0,6,10,300,
69,-7,83,0,6,10,400,
69,-4,83,0,6,10,500,
69,-1,83,0,6,10,600,
69,0,83,0,6,10,700,
69,0,83,0,6,10,800,
69,0,83,0,6,10,900,
69,0,83,0,6,11,0,
69,0,83,0,6,11,100,
69,0,83,0,6,11,200,
69,0,83,0,6,11,300,
69,0,83,0,6,11,400,
69,0,83,0,6,11,500,
69,0,83,0,6,11,600,
